PostcodeA,PostcodeB,Distance,Group
6281,8899,0.0002863903594061412,2017
5764,7008,0.0002901426357766468,2017
1156,8506,0.00029462693123605277,2017
2405,3721,0.0003025363252220359,2017
2396,9072,0.0003285005594193535,2017
5561,9691,0.00033333333331597714,2017
6222,8919,0.00035087719297166586,2017
4623,8621,0.00039319550296568195,2017
6301,9247,0.0004004723346895389,2017
6469,9166,0.0004238948401393827,2017
3903,5256,0.00047003902670894604,2017
4175,6551,0.00047353680329820236,2017
3372,5256,0.0004775882470369197,2017
2584,7557,0.0005263157894717096,2017
7275,9027,0.0005817242427497149,2017
2995,9356,0.0005882352941171121,2017
2411,9356,0.0006022408963701764,2017
5224,9104,0.0006519466351448955,2017
2809,5314,0.0006529450033099238,2017
6247,8061,0.0006746031745876735,2017
5508,9112,0.0007566912670995407,2017
1135,2361,0.0007821967345762459,2017
1188,6045,0.0007894736842217753,2017
2585,5224,0.0007894736842217753,2017
3543,6717,0.0008131885844591125,2017
1779,5421,0.0008333333333325754,2017
2316,8032,0.0008382352941112003,2017
4761,6522,0.0008539751207479185,2017
4811,5651,0.0008592132505214067,2017
7325,9243,0.0008644612092894022,2017
6467,9034,0.000883941378617692,2017
8635,9903,0.0009141103350600588,2017
3372,3903,0.0009476272737458658,2017
5757,9917,0.0009646654158643742,2017
1098,2021,0.0009652759038658587,2017
6325,9651,0.0009855072463835768,2017
5763,8814,0.0009999999999763531,2017
1151,2042,2.842170943040401e-14,2018
1972,3193,9.392906696348291e-05,2018
2313,6828,0.00010608922798382991,2018
1402,8015,0.0001140966050741099,2018
4254,7933,0.00012499999999704414,2018
6267,6454,0.00012681159421390475,2018
4615,5924,0.00014492753621198062,2018
6932,9296,0.00017222241501713142,2018
5943,9961,0.00017857142856314567,2018
6031,7461,0.000208333333318933,2018
4761,4841,0.00024023125996563977,2018
6952,9164,0.0002718668048373729,2018
5342,8414,0.00032519717129275705,2018
4209,7948,0.00035087719297166586,2018
1121,9905,0.0003540811460425175,2018
5151,5941,0.00039611005692563594,2018
2585,9151,0.00041819854612867857,2018
6542,9151,0.00041819854612867857,2018
3642,7416,0.00044117647058783405,2018
7739,8026,0.00045736871823010006,2018
5247,7081,0.0004688632784279889,2018
4288,9784,0.00048484848485941257,2018
2723,5144,0.0004943064182327817,2018
2071,6061,0.0004984256503917095,2018
4103,7321,0.0005371160013396548,2018
4791,5689,0.0005414746543692672,2018
2953,3064,0.0005574136008874575,2018
2318,8773,0.0005606702185900758,2018
2631,8701,0.0005707793135343309,2018
4285,9008,0.0005815191848057566,2018
6082,6651,0.0006164131611114954,2018
1028,3888,0.0006166512504250932,2018
4002,9751,0.0006292420814588695,2018
1774,2151,0.0006334279597979275,2018
2163,5703,0.0006636155606258853,2018
1961,5476,0.0006650195960276051,2018
6294,7261,0.000678614769469732,2018
1187,2965,0.0006799348182653375,2018
4261,6657,0.0006979383911414061,2018
2406,6218,0.0007142857142810044,2018
6061,9919,0.0007514544278990343,2018
2314,5692,0.0007843137254894827,2018
2405,9088,0.0007904686621884593,2018
1764,4197,0.00085300897774232,2018
6812,6833,0.0008591399868578264,2018
4284,7642,0.0008771929824717972,2018
6862,9785,0.0008813401128691112,2018
1753,3824,0.0009169334913678995,2018
5113,7734,0.0009803921568618534,2018
4124,6581,0.0009952781483377748,2018
